scope,controller,condition,contrast,metric,n_scene_blocks,n_available,n_missing_or_censored,mean,sample_sd,median,minimum,maximum,bootstrap_mean_ci95_lower,bootstrap_mean_ci95_upper,inference_label
paired_effect,,,true_threat__dream_minus_ideam__near_collision_incidence,true_threat__dream_minus_ideam__near_collision_incidence,5,5,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__physics_control_loop_deadline_miss_fraction,true_threat__dream_minus_ideam__physics_control_loop_deadline_miss_fraction,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__physics_control_loop_maximum_cycle_time_s,true_threat__dream_minus_ideam__physics_control_loop_maximum_cycle_time_s,5,5,0,0.0013612199999997188,0.006893899788726062,0.004181499999999616,-0.007921299999999576,0.009068199999999749,-0.004457239999999985,0.006451739999999618,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__physics_control_loop_mean_cycle_time_s,true_threat__dream_minus_ideam__physics_control_loop_mean_cycle_time_s,5,5,0,-0.00014368466666659537,0.00025356437366530043,-0.0001978158333334097,-0.0004481675000000216,0.00020581833333371477,-0.0003305858333332905,6.78393333335768e-05,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__physics_control_loop_p95_cycle_time_s,true_threat__dream_minus_ideam__physics_control_loop_p95_cycle_time_s,5,5,0,-0.00011569799999877721,0.0006237431250482623,8.231000000007323e-05,-0.0009159549999992588,0.0005151750000004889,-0.0006015769999985932,0.0003661180000012882,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_completed_requests,true_threat__dream_minus_ideam__planner_completed_requests,5,5,0,2.2,1.0954451150103321,2.0,1.0,4.0,1.4,3.2,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_dropped_request_fraction,true_threat__dream_minus_ideam__planner_dropped_request_fraction,5,5,0,-0.0349152542372881,0.017392506484563124,-0.029943502824858692,-0.06384180790960448,-0.016949152542372836,-0.05028248587570616,-0.022937853107344596,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_dropped_requests,true_threat__dream_minus_ideam__planner_dropped_requests,5,5,0,-1.6,0.8944271909999159,-1.0,-3.0,-1.0,-2.4,-1.0,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_maximum_total_s,true_threat__dream_minus_ideam__planner_maximum_total_s,5,5,0,-0.6876252199999999,0.41526401402600727,-0.5655544,-1.4169306,-0.3819247,-1.06490164,-0.44780163999999995,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_mean_total_s,true_threat__dream_minus_ideam__planner_mean_total_s,5,5,0,-0.0819202813589743,0.0534679755937447,-0.057689623809523694,-0.17738140285714282,-0.0546108051282051,-0.1300502522637362,-0.05595157776556774,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_p95_total_s,true_threat__dream_minus_ideam__planner_p95_total_s,5,5,0,-0.49671645199999964,0.3031478581098677,-0.3738405699999998,-1.038216834999999,-0.341040605,-0.7676892499999993,-0.3507212129999999,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_simulated_time_effective_rate_hz,true_threat__dream_minus_ideam__planner_simulated_time_effective_rate_hz,5,5,0,0.36666666666666675,0.1825741858350554,0.3333333333333335,0.16666666666666652,0.6666666666666667,0.2333333333333333,0.5333333333333334,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__planner_wall_clock_effective_rate_hz,true_threat__dream_minus_ideam__planner_wall_clock_effective_rate_hz,5,5,0,0.366826631068753,0.18267753609338347,0.33358980633056845,0.16652343872748898,0.6669013223401532,0.23336467525654214,0.5335645109932028,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__real_time_factor,true_threat__dream_minus_ideam__real_time_factor,5,5,0,8.694088992953209e-05,9.474108289447703e-05,0.00012284593218203632,-6.40257717319237e-05,0.0001793867470921695,9.338078597798117e-06,0.00015117051767838953,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__reveal_to_hidden_aware_plan_applied_s,true_threat__dream_minus_ideam__reveal_to_hidden_aware_plan_applied_s,5,5,0,0.24000000000000005,0.15165750888103108,0.30000000000000004,0.0,0.40000000000000024,0.11999999999999997,0.34000000000000014,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__traffic_hard_braking_actor_count,true_threat__dream_minus_ideam__traffic_hard_braking_actor_count,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__traffic_maximum_follower_disturbance_amplification,true_threat__dream_minus_ideam__traffic_maximum_follower_disturbance_amplification,5,5,0,-0.014783334735298359,0.0242071450396004,0.0,-0.05573120408933341,0.0,-0.037075816371031724,0.0,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__traffic_maximum_speed_loss_mps,true_threat__dream_minus_ideam__traffic_maximum_speed_loss_mps,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__traffic_peak_deceleration_mps2,true_threat__dream_minus_ideam__traffic_peak_deceleration_mps2,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
paired_effect,,,true_threat__dream_minus_ideam__traffic_total_integrated_speed_deficit_vehicle_m,true_threat__dream_minus_ideam__traffic_total_integrated_speed_deficit_vehicle_m,5,5,0,0.10413552190078405,0.06521337653559474,0.09203739976020131,0.0166570701422728,0.19540282491476546,0.05331030502269982,0.15549035383362195,scene_block_bootstrap_ci
paired_effect,,,true_threat_ct_v_mps,true_threat_ct_v_mps,5,5,0,-0.5193898798812725,0.6721962182948727,-0.6432977710278998,-1.3611112659212878,0.22274127927037313,-1.0377160595593218,-0.0010637002032233057,scene_block_bootstrap_ci
