scope,controller,condition,contrast,metric,n_scene_blocks,n_available,n_missing_or_censored,mean,sample_sd,median,minimum,maximum,bootstrap_mean_ci95_lower,bootstrap_mean_ci95_upper,inference_label
raw_arm,IDEAM,empty_shadow,,collision_incidence,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,ego_maximum_speed_loss_mps,5,5,0,3.0412146746606092,0.097428091534528,3.0246965392367997,2.9065167727190477,3.150637476589182,2.968754580583032,3.1132006316827043,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,ego_mean_speed_mps,5,5,0,31.39366523773764,0.2641500782165477,31.357568211786575,31.077061177096606,31.6709384758208,31.18642066470783,31.60090981076745,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,ego_minimum_speed_mps,5,5,0,29.89198554276287,0.26994913863923475,29.881693387790044,29.55579916665927,30.1897542127209,29.681046836834383,30.102924248691362,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,ego_peak_deceleration_mps2,5,5,0,-2.295058942368314,0.03103313102633225,-2.277902965210288,-2.335008996102488,-2.265267644974145,-2.3204284187724227,-2.2719460244590124,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,low_level_deadline_miss_fraction,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,low_level_maximum_time_s,5,5,0,0.0027168600000003094,0.00027564511241825155,0.0028037999999988017,0.002256100000000316,0.0029220000000016455,0.002474740000000608,0.0028971600000005536,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,low_level_mean_time_s,5,5,0,0.001297319999999953,1.588167921617516e-05,0.0012895633333332177,0.0012875733333331733,0.0013250433333334755,0.001288202666666578,0.0013117943333333672,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,low_level_p95_time_s,5,5,0,0.0018164849999993387,0.0001605014331330141,0.0017527449999983334,0.0016723999999977753,0.002084920000000512,0.001715378999999046,0.0019519689999997424,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,low_level_stale_plan_fallback_time_s,5,5,0,1.9999999999999996,0.9027735042633873,1.5000000000000007,1.4000000000000006,3.4999999999999956,1.4200000000000006,2.8199999999999976,scene_block_bootstrap_ci
